"reference_date","location","horizon","target","target_end_date","output_type","output_type_id","value","model"
2022-10-01,"New Hampshire",3,"wk inc flu hosp",2022-10-22,"quantile",0.5,-0.637821381365384,"argo_smooth"
2022-10-01,"New Jersey",0,"wk inc flu hosp",2022-10-01,"quantile",0.5,4.85753186439168,"argo_smooth"
2022-10-01,"New Jersey",1,"wk inc flu hosp",2022-10-08,"quantile",0.5,2.99437515648888,"argo_smooth"
2022-10-01,"New Jersey",2,"wk inc flu hosp",2022-10-15,"quantile",0.5,3.29401239523487,"argo_smooth"
2022-10-01,"New Jersey",3,"wk inc flu hosp",2022-10-22,"quantile",0.5,3.05110256495041,"argo_smooth"
2022-10-01,"New Mexico",0,"wk inc flu hosp",2022-10-01,"quantile",0.5,8.15814547290787,"argo_smooth"
2022-10-01,"New Mexico",1,"wk inc flu hosp",2022-10-08,"quantile",0.5,8.2295975070331,"argo_smooth"
2022-10-01,"New Mexico",2,"wk inc flu hosp",2022-10-15,"quantile",0.5,8.87729518625064,"argo_smooth"
2022-10-01,"New Mexico",3,"wk inc flu hosp",2022-10-22,"quantile",0.5,9.02931782208987,"argo_smooth"
2022-10-01,"New York",0,"wk inc flu hosp",2022-10-01,"quantile",0.5,13.6386541610757,"argo_smooth"
2022-10-01,"New York",1,"wk inc flu hosp",2022-10-08,"quantile",0.5,15.9247016067175,"argo_smooth"
2022-10-01,"New York",2,"wk inc flu hosp",2022-10-15,"quantile",0.5,8.01848070214977,"argo_smooth"
2022-10-01,"New York",3,"wk inc flu hosp",2022-10-22,"quantile",0.5,4.70941258920192,"argo_smooth"
2022-10-01,"North Carolina",0,"wk inc flu hosp",2022-10-01,"quantile",0.5,18.7285675583428,"argo_smooth"
2022-10-01,"North Carolina",1,"wk inc flu hosp",2022-10-08,"quantile",0.5,19.2382846568369,"argo_smooth"
2022-10-01,"North Carolina",2,"wk inc flu hosp",2022-10-15,"quantile",0.5,19.745786196547,"argo_smooth"
2022-10-01,"North Carolina",3,"wk inc flu hosp",2022-10-22,"quantile",0.5,14.1249056696415,"argo_smooth"
2022-10-01,"North Dakota",0,"wk inc flu hosp",2022-10-01,"quantile",0.5,4.33383671450274,"argo_smooth"
2022-10-01,"North Dakota",1,"wk inc flu hosp",2022-10-08,"quantile",0.5,4.09538101332881,"argo_smooth"
2022-10-01,"North Dakota",2,"wk inc flu hosp",2022-10-15,"quantile",0.5,4.23547800003104,"argo_smooth"
2022-10-01,"North Dakota",3,"wk inc flu hosp",2022-10-22,"quantile",0.5,4.37670738184208,"argo_smooth"
2022-10-01,"Ohio",0,"wk inc flu hosp",2022-10-01,"quantile",0.5,20.0122323928419,"argo_smooth"
2022-10-01,"Ohio",1,"wk inc flu hosp",2022-10-08,"quantile",0.5,22.1974904836894,"argo_smooth"
2022-10-01,"Ohio",2,"wk inc flu hosp",2022-10-15,"quantile",0.5,27.920754140995,"argo_smooth"
2022-10-01,"Ohio",3,"wk inc flu hosp",2022-10-22,"quantile",0.5,24.3949358710237,"argo_smooth"
2022-10-01,"Oklahoma",0,"wk inc flu hosp",2022-10-01,"quantile",0.5,16.2912292217212,"argo_smooth"
