date,hosp_Alabama,hosp_Alaska,hosp_Arizona,hosp_Arkansas,hosp_California,hosp_Colorado,hosp_Connecticut,hosp_Delaware,hosp_District of Columbia,hosp_Florida,hosp_Georgia,hosp_Hawaii,hosp_Idaho,hosp_Illinois,hosp_Indiana,hosp_Iowa,hosp_Kansas,hosp_Kentucky,hosp_Louisiana,hosp_Maine,hosp_Maryland,hosp_Massachusetts,hosp_Michigan,hosp_Minnesota,hosp_Mississippi,hosp_Missouri,hosp_Montana,hosp_Nebraska,hosp_Nevada,hosp_New Hampshire,hosp_New Jersey,hosp_New Mexico,hosp_New York,hosp_North Carolina,hosp_North Dakota,hosp_Ohio,hosp_Oklahoma,hosp_Oregon,hosp_Pennsylvania,hosp_Puerto Rico,hosp_Rhode Island,hosp_South Carolina,hosp_South Dakota,hosp_Tennessee,hosp_Texas,hosp_US,hosp_Utah,hosp_Vermont,hosp_Virginia,hosp_Washington,hosp_West Virginia,hosp_Wisconsin,hosp_Wyoming
2024-01-13,237.0,6.0,728.0,223.0,1030.0,286.0,159.0,34.0,37.0,1071.0,635.0,25.0,102.0,380.0,403.0,84.0,100.0,240.0,254.0,47.0,245.0,518.0,366.0,161.0,235.0,316.0,114.0,55.0,151.0,47.0,570.0,154.0,1028.0,505.0,32.0,542.0,214.0,115.0,578.0,61.0,34.0,268.0,32.0,394.0,1391.0,15291.0,47.0,24.0,393.0,161.0,136.0,267.0,56.0
2024-01-20,173.0,9.0,700.0,227.0,1042.0,197.0,128.0,32.0,27.0,888.0,500.0,23.0,88.0,335.0,335.0,95.0,66.0,197.0,141.0,40.0,198.0,390.0,320.0,123.0,166.0,266.0,81.0,35.0,84.0,30.0,441.0,114.0,863.0,310.0,41.0,505.0,253.0,85.0,454.0,50.0,35.0,197.0,16.0,361.0,1292.0,12801.0,28.0,26.0,305.0,145.0,145.0,176.0,23.0
2024-01-27,143.0,7.0,649.0,276.0,706.0,229.0,156.0,28.0,21.0,835.0,459.0,30.0,69.0,275.0,335.0,76.0,68.0,255.0,130.0,34.0,171.0,356.0,342.0,144.0,164.0,272.0,106.0,47.0,69.0,24.0,346.0,104.0,923.0,308.0,48.0,590.0,346.0,98.0,409.0,51.0,27.0,213.0,27.0,280.0,1435.0,12447.0,38.0,21.0,270.0,120.0,136.0,141.0,40.0
2024-02-03,103.0,8.0,360.0,245.0,517.0,196.0,111.0,25.0,20.0,711.0,354.0,5.0,71.0,272.0,367.0,107.0,157.0,226.0,121.0,65.0,113.0,415.0,421.0,150.0,116.0,303.0,86.0,47.0,58.0,37.0,331.0,77.0,770.0,255.0,40.0,591.0,421.0,84.0,456.0,34.0,17.0,175.0,23.0,223.0,1350.0,11317.0,28.0,18.0,190.0,105.0,127.0,175.0,40.0
2024-02-10,112.0,11.0,188.0,292.0,411.0,196.0,142.0,25.0,14.0,828.0,308.0,17.0,61.0,250.0,371.0,112.0,175.0,284.0,97.0,77.0,111.0,379.0,590.0,164.0,89.0,344.0,82.0,56.0,35.0,45.0,323.0,78.0,703.0,174.0,31.0,608.0,469.0,87.0,430.0,68.0,21.0,132.0,18.0,197.0,1176.0,11018.0,16.0,20.0,179.0,80.0,131.0,178.0,33.0
2024-02-17,122.0,2.0,204.0,258.0,328.0,137.0,119.0,36.0,19.0,678.0,259.0,10.0,59.0,262.0,349.0,124.0,175.0,282.0,85.0,86.0,123.0,500.0,671.0,173.0,97.0,354.0,24.0,56.0,51.0,41.0,370.0,73.0,790.0,179.0,29.0,610.0,391.0,65.0,499.0,52.0,30.0,130.0,26.0,195.0,892.0,10767.0,19.0,21.0,202.0,73.0,184.0,209.0,44.0
2024-02-24,89.0,4.0,204.0,275.0,300.0,129.0,173.0,24.0,18.0,625.0,188.0,14.0,90.0,299.0,346.0,157.0,86.0,281.0,95.0,69.0,118.0,438.0,841.0,159.0,57.0,454.0,22.0,86.0,43.0,33.0,297.0,60.0,798.0,160.0,25.0,662.0,170.0,89.0,500.0,52.0,35.0,111.0,42.0,203.0,788.0,10454.0,9.0,26.0,208.0,99.0,163.0,213.0,27.0
2024-03-02,85.0,11.0,182.0,278.0,269.0,93.0,213.0,33.0,15.0,538.0,202.0,16.0,61.0,331.0,323.0,180.0,88.0,297.0,78.0,64.0,176.0,499.0,901.0,182.0,74.0,444.0,27.0,96.0,49.0,39.0,343.0,61.0,773.0,160.0,22.0,639.0,179.0,76.0,544.0,43.0,27.0,107.0,46.0,237.0,655.0,10500.0,17.0,30.0,215.0,76.0,181.0,200.0,25.0
2024-03-09,78.0,5.0,126.0,247.0,207.0,81.0,165.0,26.0,36.0,536.0,156.0,9.0,70.0,269.0,338.0,178.0,92.0,194.0,55.0,50.0,175.0,367.0,781.0,174.0,63.0,408.0,28.0,90.0,43.0,33.0,272.0,77.0,596.0,132.0,21.0,623.0,181.0,79.0,511.0,52.0,24.0,97.0,37.0,188.0,487.0,9113.0,14.0,29.0,201.0,56.0,143.0,198.0,15.0
2024-03-16,81.0,9.0,134.0,198.0,189.0,96.0,100.0,18.0,14.0,532.0,106.0,18.0,68.0,258.0,255.0,115.0,103.0,142.0,40.0,33.0,114.0,302.0,537.0,164.0,60.0,281.0,36.0,69.0,38.0,38.0,222.0,45.0,414.0,94.0,29.0,357.0,139.0,68.0,369.0,64.0,22.0,78.0,43.0,132.0,462.0,7268.0,17.0,24.0,159.0,85.0,101.0,185.0,11.0
2024-03-23,59.0,10.0,106.0,105.0,175.0,97.0,83.0,16.0,20.0,428.0,82.0,6.0,55.0,216.0,149.0,94.0,66.0,129.0,33.0,26.0,75.0,236.0,495.0,133.0,48.0,192.0,21.0,61.0,41.0,25.0,181.0,57.0,357.0,83.0,20.0,266.0,94.0,97.0,347.0,50.0,14.0,67.0,59.0,128.0,339.0,5911.0,12.0,18.0,141.0,81.0,80.0,133.0,5.0
2024-03-30,61.0,8.0,97.0,82.0,181.0,68.0,89.0,15.0,18.0,404.0,64.0,7.0,45.0,204.0,156.0,90.0,70.0,120.0,48.0,23.0,76.0,200.0,480.0,124.0,51.0,193.0,29.0,51.0,26.0,17.0,188.0,36.0,392.0,88.0,31.0,244.0,91.0,64.0,268.0,48.0,14.0,63.0,33.0,86.0,301.0,5445.0,11.0,15.0,111.0,56.0,71.0,126.0,11.0
2024-04-06,39.0,7.0,84.0,60.0,150.0,49.0,88.0,19.0,23.0,314.0,56.0,9.0,31.0,182.0,153.0,82.0,42.0,102.0,34.0,24.0,88.0,214.0,412.0,112.0,60.0,148.0,7.0,55.0,35.0,16.0,168.0,41.0,411.0,77.0,19.0,269.0,63.0,51.0,258.0,39.0,16.0,44.0,37.0,102.0,247.0,4951.0,5.0,9.0,157.0,43.0,68.0,125.0,7.0
2024-04-13,19.0,8.0,88.0,46.0,178.0,55.0,62.0,7.0,17.0,327.0,54.0,12.0,12.0,186.0,104.0,63.0,27.0,67.0,30.0,15.0,55.0,168.0,297.0,79.0,38.0,108.0,9.0,46.0,24.0,14.0,130.0,19.0,366.0,55.0,17.0,191.0,36.0,33.0,198.0,43.0,14.0,64.0,14.0,77.0,208.0,3954.0,1.0,16.0,110.0,42.0,22.0,77.0,6.0
2024-04-20,18.0,2.0,81.0,29.0,154.0,26.0,57.0,8.0,14.0,243.0,37.0,5.0,15.0,122.0,55.0,53.0,44.0,47.0,25.0,16.0,38.0,127.0,156.0,53.0,25.0,78.0,6.0,27.0,26.0,12.0,110.0,15.0,217.0,23.0,15.0,109.0,31.0,32.0,153.0,36.0,11.0,37.0,24.0,58.0,190.0,2859.0,3.0,10.0,79.0,26.0,13.0,66.0,2.0
2024-04-27,15.0,3.0,106.0,62.0,151.0,23.0,64.0,2.0,8.0,276.0,30.0,14.0,16.0,86.0,43.0,22.0,27.0,25.0,17.0,14.0,20.0,71.0,123.0,39.0,21.0,57.0,3.0,17.0,21.0,4.0,90.0,20.0,156.0,13.0,7.0,75.0,31.0,34.0,118.0,44.0,7.0,30.0,14.0,46.0,169.0,2405.0,6.0,6.0,58.0,37.0,22.0,38.0,4.0
2024-05-04,14.0,9.0,48.0,16.0,299.0,39.0,18.0,4.0,3.0,242.0,32.0,8.0,3.0,22.0,41.0,23.0,10.0,19.0,12.0,11.0,29.0,65.0,81.0,14.0,9.0,3.0,3.0,15.0,26.0,5.0,64.0,17.0,43.0,59.0,5.0,68.0,16.0,32.0,42.0,0.0,9.0,23.0,1.0,49.0,130.0,2398.0,6.0,0.0,41.0,52.0,4.0,30.0,4.0
2024-05-11,12.0,10.0,45.0,16.0,275.0,32.0,15.0,4.0,3.0,210.0,33.0,6.0,7.0,10.0,29.0,14.0,6.0,15.0,9.0,9.0,23.0,37.0,51.0,6.0,8.0,3.0,5.0,9.0,25.0,5.0,48.0,14.0,32.0,50.0,4.0,64.0,12.0,30.0,27.0,0.0,9.0,20.0,1.0,41.0,121.0,1999.0,6.0,0.0,31.0,47.0,5.0,17.0,3.0
2024-05-18,12.0,10.0,39.0,11.0,271.0,30.0,11.0,3.0,2.0,213.0,26.0,5.0,4.0,9.0,27.0,19.0,4.0,16.0,6.0,7.0,15.0,24.0,32.0,2.0,12.0,3.0,2.0,10.0,21.0,4.0,37.0,14.0,18.0,51.0,3.0,46.0,8.0,32.0,20.0,0.0,7.0,17.0,0.0,40.0,105.0,1822.0,4.0,0.0,24.0,38.0,2.0,12.0,3.0
2024-05-25,10.0,6.0,37.0,16.0,235.0,25.0,6.0,2.0,1.0,194.0,19.0,5.0,5.0,3.0,14.0,7.0,7.0,11.0,5.0,5.0,12.0,18.0,23.0,1.0,0.0,4.0,1.0,3.0,18.0,3.0,32.0,11.0,10.0,37.0,6.0,34.0,6.0,24.0,10.0,0.0,4.0,17.0,1.0,32.0,93.0,1446.0,1.0,0.0,18.0,29.0,3.0,10.0,3.0
2024-06-01,5.0,5.0,37.0,12.0,236.0,16.0,3.0,2.0,1.0,169.0,14.0,7.0,4.0,2.0,16.0,5.0,6.0,13.0,3.0,1.0,7.0,13.0,11.0,0.0,2.0,3.0,2.0,3.0,17.0,4.0,21.0,9.0,6.0,35.0,1.0,38.0,2.0,21.0,11.0,0.0,3.0,7.0,0.0,26.0,62.0,1199.0,5.0,0.0,11.0,27.0,4.0,6.0,1.0
2024-06-08,0.0,3.0,17.0,7.0,155.0,8.0,2.0,1.0,1.0,134.0,13.0,6.0,2.0,0.0,7.0,5.0,3.0,8.0,0.0,1.0,4.0,7.0,8.0,0.0,0.0,2.0,2.0,1.0,11.0,3.0,16.0,5.0,4.0,22.0,2.0,22.0,0.0,18.0,5.0,0.0,3.0,7.0,0.0,18.0,26.0,856.0,5.0,0.0,8.0,20.0,2.0,4.0,1.0
2024-06-15,1.0,3.0,10.0,4.0,108.0,7.0,2.0,1.0,0.0,81.0,10.0,5.0,1.0,0.0,3.0,1.0,3.0,6.0,0.0,1.0,5.0,7.0,5.0,0.0,0.0,1.0,1.0,2.0,9.0,3.0,17.0,2.0,2.0,19.0,0.0,19.0,0.0,11.0,3.0,0.0,2.0,4.0,0.0,11.0,29.0,605.0,0.0,0.0,8.0,14.0,1.0,2.0,2.0
2024-06-22,0.0,0.0,7.0,2.0,77.0,5.0,1.0,0.0,0.0,71.0,4.0,3.0,1.0,0.0,2.0,2.0,0.0,10.0,0.0,1.0,4.0,3.0,2.0,0.0,0.0,2.0,1.0,1.0,8.0,1.0,11.0,1.0,3.0,9.0,2.0,11.0,0.0,8.0,0.0,0.0,1.0,5.0,0.0,8.0,12.0,447.0,0.0,0.0,5.0,14.0,0.0,1.0,1.0
2024-06-29,0.0,2.0,2.0,1.0,58.0,4.0,1.0,0.0,0.0,60.0,3.0,3.0,1.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,7.0,3.0,8.0,1.0,2.0,5.0,0.0,8.0,0.0,4.0,0.0,1.0,1.0,4.0,0.0,7.0,8.0,346.0,0.0,0.0,3.0,8.0,0.0,2.0,0.0
2024-07-06,0.0,0.0,0.0,2.0,45.0,2.0,1.0,0.0,0.0,46.0,2.0,4.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,3.0,2.0,7.0,1.0,0.0,4.0,0.0,6.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,5.0,0.0,246.0,0.0,0.0,3.0,5.0,1.0,1.0,1.0
2024-07-13,0.0,1.0,0.0,1.0,23.0,2.0,0.0,0.0,0.0,38.0,2.0,4.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,2.0,7.0,1.0,8.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,7.0,190.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0
2024-07-20,1.0,1.0,0.0,2.0,17.0,1.0,0.0,0.0,0.0,32.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,5.0,1.0,7.0,6.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,7.0,155.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
2024-07-27,1.0,1.0,1.0,2.0,13.0,1.0,0.0,0.0,0.0,28.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,5.0,0.0,7.0,9.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,11.0,144.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
2024-08-03,1.0,0.0,1.0,1.0,11.0,1.0,0.0,0.0,0.0,25.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,3.0,3.0,0.0,5.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,8.0,129.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0
2024-08-10,1.0,0.0,1.0,2.0,9.0,1.0,0.0,0.0,0.0,26.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,3.0,3.0,0.0,5.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,8.0,130.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
2024-08-17,1.0,1.0,4.0,1.0,8.0,1.0,0.0,0.0,0.0,25.0,5.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,4.0,0.0,5.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,6.0,136.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
2024-08-24,3.0,1.0,3.0,2.0,13.0,1.0,0.0,0.0,0.0,39.0,10.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,4.0,0.0,0.0,3.0,3.0,2.0,0.0,4.0,16.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,7.0,16.0,185.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0
2024-08-31,2.0,0.0,5.0,4.0,14.0,2.0,1.0,0.0,0.0,64.0,9.0,3.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,3.0,5.0,0.0,0.0,3.0,3.0,3.0,1.0,3.0,19.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,7.0,36.0,228.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0
2024-09-07,2.0,2.0,4.0,3.0,20.0,1.0,1.0,0.0,0.0,81.0,6.0,4.0,0.0,1.0,2.0,1.0,1.0,3.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,9.0,0.0,0.0,4.0,4.0,4.0,1.0,6.0,26.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,7.0,30.0,282.0,0.0,0.0,5.0,1.0,1.0,1.0,1.0
2024-09-14,2.0,3.0,5.0,4.0,22.0,1.0,1.0,0.0,0.0,89.0,9.0,4.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,0.0,3.0,2.0,2.0,0.0,1.0,5.0,0.0,0.0,3.0,3.0,7.0,1.0,9.0,33.0,0.0,5.0,2.0,0.0,2.0,0.0,1.0,5.0,0.0,10.0,46.0,349.0,0.0,0.0,7.0,2.0,1.0,1.0,1.0
2024-09-21,2.0,3.0,5.0,3.0,26.0,3.0,1.0,0.0,1.0,121.0,15.0,3.0,0.0,1.0,6.0,1.0,1.0,3.0,3.0,0.0,3.0,3.0,2.0,1.0,0.0,6.0,0.0,1.0,4.0,4.0,13.0,1.0,11.0,38.0,1.0,6.0,1.0,1.0,4.0,0.0,0.0,5.0,0.0,11.0,51.0,437.0,0.0,0.0,8.0,2.0,1.0,2.0,1.0
2024-09-28,5.0,2.0,6.0,5.0,43.0,4.0,1.0,0.0,0.0,156.0,17.0,3.0,0.0,1.0,9.0,1.0,2.0,4.0,2.0,1.0,4.0,3.0,2.0,1.0,2.0,6.0,0.0,1.0,5.0,4.0,17.0,1.0,11.0,39.0,1.0,7.0,1.0,1.0,4.0,0.0,1.0,5.0,0.0,14.0,50.0,552.0,0.0,0.0,13.0,3.0,1.0,2.0,0.0
2024-10-05,4.0,,6.0,5.0,,3.0,,,0.0,148.0,16.0,,,0.0,10.0,,2.0,1.0,,,3.0,4.0,,,5.0,6.0,0.0,1.0,,,16.0,,,35.0,0.0,,1.0,1.0,4.0,,,4.0,0.0,,,502.0,,0.0,15.0,4.0,0.0,,
